Selection	View	Channel	Begin Time (s)	End Time (s)	File Offset (s)	Common Name	Scientific Name	Date	Punto	Begin Path	Orig_start	Orig_end	verify	song_type	reference	add2library	notes
39	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6414	G6414_20240210_133000.WAV	42.0	45.0	NA	NA	NA	0	NA
40	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6419	G6419_20240215_070000.WAV	15.0	18.0	NA	NA	NA	0	NA
41	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6406	G6406_20240219_180000.WAV	18.0	21.0	NA	NA	NA	0	NA
42	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6462	G6462_20240221_063000.WAV	18.0	21.0	NA	NA	NA	0	NA
43	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6462	G6462_20240210_060000.WAV	42.0	45.0	NA	NA	NA	0	NA
44	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6414	G6414_20240221_163000.WAV	54.0	57.0	NA	NA	NA	0	NA
45	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6406	G6406_20240217_180000.WAV	57.0	60.0	NA	NA	NA	0	NA
46	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6421	G6421_20240216_170000.WAV	24.0	27.0	NA	NA	NA	0	NA
47	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6442	G6442_20240209_073000.WAV	18.0	21.0	NA	NA	NA	0	NA
48	Spectrogram 1	1	0	3	0	Violaceous Jay	Cyanocorax violaceus		G6376	G6376_20240219_090000.WAV	0.0	3.0	NA	NA	NA	0	NA
