filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue2/Punto_3_202501_CA17/2MM05073_20250112_110000.wav,2MM05073_20250112_110000.wav,57,60,Grallaria alleni,0.2474,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-12 11:00:00,217178_2MM05073_20250112_110000.wav,3
D:/Despliegue4/Punto_3_202505_CA17/2MM05073_20250524_115000.wav,2MM05073_20250524_115000.wav,27,30,Grallaria alleni,0.2655,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-24 11:50:00,1113325_2MM05073_20250524_115000.wav,3
D:/Despliegue3/Punto_3_202503_CA17/2MM05073_20250327_063500.wav,2MM05073_20250327_063500.wav,42,45,Grallaria alleni,0.2311,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-27 06:35:00,639434_2MM05073_20250327_063500.wav,3
D:/Despliegue5/Punto_3_202508_CA17/2MM05073_20250820_061500.wav,2MM05073_20250820_061500.wav,48,51,Grallaria alleni,0.2608,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-20 06:15:00,1353820_2MM05073_20250820_061500.wav,3
D:/Despliegue2/Punto_5_202501_CA18/2MM05070_20250130_111000.wav,2MM05070_20250130_111000.wav,27,30,Grallaria alleni,0.2605,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-30 11:10:00,283573_2MM05070_20250130_111000.wav,3
D:/Despliegue4/Punto_3_202505_CA17/2MM05073_20250519_135000.wav,2MM05073_20250519_135000.wav,6,9,Grallaria alleni,0.2339,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-19 13:50:00,1106176_2MM05073_20250519_135000.wav,3
D:/Despliegue3/Punto_3_202503_CA17/2MM05073_20250325_173500.wav,2MM05073_20250325_173500.wav,21,24,Grallaria alleni,0.2595,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-25 17:35:00,637882_2MM05073_20250325_173500.wav,3
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250326_075500.wav,2MM05272_20250326_075500.wav,6,9,Grallaria alleni,0.2391,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-26 07:55:00,607142_2MM05272_20250326_075500.wav,3
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250323_120000.wav,2MM05272_20250323_120000.wav,42,45,Grallaria alleni,0.2921,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-23 12:00:00,604161_2MM05272_20250323_120000.wav,3
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250313_111000.wav,2MM04976_20250313_111000.wav,6,9,Grallaria alleni,0.2784,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-13 11:10:00,656168_2MM04976_20250313_111000.wav,3
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250311_084000.wav,2MM05272_20250311_084000.wav,24,27,Grallaria alleni,0.1958,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-11 08:40:00,594462_2MM05272_20250311_084000.wav,2
D:/Despliegue4/Punto_3_202505_CA17/2MM05073_20250520_142000.wav,2MM05073_20250520_142000.wav,9,12,Grallaria alleni,0.1973,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-20 14:20:00,1107860_2MM05073_20250520_142000.wav,2
D:/Despliegue4/Punto_3_202505_CA17/2MM05073_20250523_063000.wav,2MM05073_20250523_063000.wav,42,45,Grallaria alleni,0.2259,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-23 06:30:00,1111066_2MM05073_20250523_063000.wav,2
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250118_075500.wav,2MM05078_20250118_075500.wav,21,24,Grallaria alleni,0.1928,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-18 07:55:00,31493_2MM05078_20250118_075500.wav,2
D:/Despliegue2/Punto_2_202501_CA16/2MM05272_20250126_100500.wav,2MM05272_20250126_100500.wav,51,54,Grallaria alleni,0.1804,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-26 10:05:00,206722_2MM05272_20250126_100500.wav,2
D:/Despliegue5/Punto_3_202508_CA17/2MM05073_20250817_063500.wav,2MM05073_20250817_063500.wav,39,42,Grallaria alleni,0.2213,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-17 06:35:00,1350911_2MM05073_20250817_063500.wav,2
D:/Despliegue3/Punto_5_202503_CA18/2MM05070_20250327_084500.wav,2MM05070_20250327_084500.wav,12,15,Grallaria alleni,0.1851,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-27 08:45:00,705312_2MM05070_20250327_084500.wav,2
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250331_070000.wav,2MM05272_20250331_070000.wav,24,27,Grallaria alleni,0.2087,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-31 07:00:00,610933_2MM05272_20250331_070000.wav,2
D:/Despliegue3/Punto_3_202503_CA17/2MM05073_20250327_060000.wav,2MM05073_20250327_060000.wav,21,24,Grallaria alleni,0.1773,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-27 06:00:00,639355_2MM05073_20250327_060000.wav,2
D:/Despliegue3/Punto_2_202503_CA16/2MM05272_20250310_074500.wav,2MM05272_20250310_074500.wav,57,60,Grallaria alleni,0.177,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-10 07:45:00,593662_2MM05272_20250310_074500.wav,2
D:/Despliegue4/Punto_3_202505_CA17/2MM05073_20250517_065000.wav,2MM05073_20250517_065000.wav,33,36,Grallaria alleni,0.2183,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-17 06:50:00,1102984_2MM05073_20250517_065000.wav,2
D:/Despliegue4/Punto_3_202506_CA17/2MM05073_20250608_155000.wav,2MM05073_20250608_155000.wav,3,6,Grallaria alleni,0.1622,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-08 15:50:00,1132024_2MM05073_20250608_155000.wav,2
D:/Despliegue2/Punto_4_202501_CA15/2MM04976_20250111_065500.wav,2MM04976_20250111_065500.wav,30,33,Grallaria alleni,0.1455,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-11 06:55:00,236792_2MM04976_20250111_065500.wav,1
D:/Despliegue4/Punto_2_202505_CA16/2MM05272_20250528_070500.wav,2MM05272_20250528_070500.wav,3,6,Grallaria alleni,0.1011,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-28 07:05:00,1085025_2MM05272_20250528_070500.wav,1
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250822_073500.wav,2MM04976_20250822_073500.wav,9,12,Grallaria alleni,0.1276,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-22 07:35:00,1377620_2MM04976_20250822_073500.wav,1
D:/Despliegue4/Punto_5_202506_CA18/2MM05070_20250606_144000.wav,2MM05070_20250606_144000.wav,24,27,Grallaria alleni,0.1412,,2MM05070,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28569,-78.07981,FELCA & Audubon LAC,2025-06-01,2025-06-18,Despliegue4,2025-06-06 14:40:00,1157281_2MM05070_20250606_144000.wav,1
D:/Despliegue2/Punto_4_202501_CA15/2MM04976_20250114_120000.wav,2MM04976_20250114_120000.wav,24,27,Grallaria alleni,0.1392,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-14 12:00:00,239345_2MM04976_20250114_120000.wav,1
D:/Despliegue3/Punto_7_202503_CA13/2MM05071_20250327_092500.wav,2MM05071_20250327_092500.wav,18,21,Grallaria alleni,0.1458,,2MM05071,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28421,-78.08459,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-27 09:25:00,785559_2MM05071_20250327_092500.wav,1
D:/Despliegue2/Punto_4_202501_CA15/2MM04976_20250114_161500.wav,2MM04976_20250114_161500.wav,51,54,Grallaria alleni,0.1119,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-14 16:15:00,239522_2MM04976_20250114_161500.wav,1
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250313_115000.wav,2MM04976_20250313_115000.wav,33,36,Grallaria alleni,0.1246,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-13 11:50:00,656210_2MM04976_20250313_115000.wav,1
D:/Despliegue3/Punto_3_202503_CA17/2MM05073_20250305_061000.wav,2MM05073_20250305_061000.wav,6,9,Grallaria alleni,0.1084,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-05 06:10:00,613490_2MM05073_20250305_061000.wav,1
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250317_085500.wav,2MM04976_20250317_085500.wav,39,42,Grallaria alleni,0.1129,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-17 08:55:00,659904_2MM04976_20250317_085500.wav,1
D:/Despliegue4/Punto_2_202505_CA16/2MM05272_20250524_093500.wav,2MM05272_20250524_093500.wav,45,48,Grallaria alleni,0.146,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-24 09:35:00,1080947_2MM05272_20250524_093500.wav,1
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250112_091500.wav,2MM05078_20250112_091500.wav,12,15,Grallaria alleni,0.1215,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-12 09:15:00,27377_2MM05078_20250112_091500.wav,1
