filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250321_070000.wav,2MM04976_20250321_070000.wav,36,39,Sericossypha albocristata,0.3105,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-21 07:00:00,662955_2MM04976_20250321_070000.wav,3
D:/Despliegue2/Punto_4_202501_CA15/2MM04976_20250114_153000.wav,2MM04976_20250114_153000.wav,33,36,Sericossypha albocristata,0.3133,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-14 15:30:00,239480_2MM04976_20250114_153000.wav,3
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250522_093500.wav,2MM05078_20250522_093500.wav,36,39,Sericossypha albocristata,0.2878,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-22 09:35:00,850164_2MM05078_20250522_093500.wav,3
D:/Despliegue2/Punto_11_202501_CA11/2MM05078_20250121_100000.wav,2MM05078_20250121_100000.wav,24,27,Sericossypha albocristata,0.3005,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-01-10,2025-01-31,Despliegue2,2025-01-21 10:00:00,34284_2MM05078_20250121_100000.wav,3
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250526_154000.wav,2MM05078_20250526_154000.wav,9,12,Sericossypha albocristata,0.3298,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-26 15:40:00,854780_2MM05078_20250526_154000.wav,3
D:/Despliegue4/Punto_2_202506_CA16/2MM05272_20250610_071500.wav,2MM05272_20250610_071500.wav,51,54,Sericossypha albocristata,0.3417,,2MM05272,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28466,-78.07431,FELCA & Audubon LAC,2025-06-01,2025-06-12,Despliegue4,2025-06-10 07:15:00,1098340_2MM05272_20250610_071500.wav,3
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250530_092000.wav,2MM05078_20250530_092000.wav,21,24,Sericossypha albocristata,0.2859,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-30 09:20:00,857816_2MM05078_20250530_092000.wav,3
D:/Despliegue2/Punto_12_202502_CA21/2MM05035_20250211_122500.wav,2MM05035_20250211_122500.wav,6,9,Sericossypha albocristata,0.3214,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-02-01,2025-02-12,Despliegue2,2025-02-11 12:25:00,77275_2MM05035_20250211_122500.wav,3
D:/Despliegue3/Punto_3_202503_CA17/2MM05073_20250329_141500.wav,2MM05073_20250329_141500.wav,0,3,Sericossypha albocristata,0.3443,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-29 14:15:00,642392_2MM05073_20250329_141500.wav,3
D:/Despliegue4/Punto_17_202506_CA39/2MM06671_20250606_103000.wav,2MM06671_20250606_103000.wav,51,54,Sericossypha albocristata,0.2859,,2MM06671,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.285666,-78.074968,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-06 10:30:00,1066288_2MM06671_20250606_103000.wav,3
D:/Despliegue3/Punto_14_202503_CA22/2MM05001_20250312_130000.wav,2MM05001_20250312_130000.wav,57,60,Sericossypha albocristata,0.2226,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-03-04,2025-03-30,Despliegue3,2025-03-12 13:00:00,477376_2MM05001_20250312_130000.wav,2
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250325_061500.wav,2MM04976_20250325_061500.wav,3,6,Sericossypha albocristata,0.1886,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-25 06:15:00,667434_2MM04976_20250325_061500.wav,2
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250330_092000.wav,2MM04976_20250330_092000.wav,57,60,Sericossypha albocristata,0.1929,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-30 09:20:00,673291_2MM04976_20250330_092000.wav,2
D:/Despliegue4/Punto_3_202506_CA17/2MM05073_20250608_153500.wav,2MM05073_20250608_153500.wav,54,57,Sericossypha albocristata,0.2704,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-08 15:35:00,1132001_2MM05073_20250608_153500.wav,2
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250519_141500.wav,2MM05078_20250519_141500.wav,9,12,Sericossypha albocristata,0.1663,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-19 14:15:00,847481_2MM05078_20250519_141500.wav,2
D:/Despliegue4/Punto_12_202506_CA21/2MM05035_20250609_143000.wav,2MM05035_20250609_143000.wav,42,45,Sericossypha albocristata,0.1819,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-09 14:30:00,913298_2MM05035_20250609_143000.wav,2
D:/Despliegue5/Punto_4_202508_CA15/2MM04976_20250816_060500.wav,2MM04976_20250816_060500.wav,57,60,Sericossypha albocristata,0.2016,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-08-09,2025-08-28,Despliegue5,2025-08-16 06:05:00,1371310_2MM04976_20250816_060500.wav,2
D:/Despliegue4/Punto_11_202505_CA11/2MM05078_20250526_081000.wav,2MM05078_20250526_081000.wav,57,60,Sericossypha albocristata,0.2269,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-26 08:10:00,854577_2MM05078_20250526_081000.wav,2
D:/Despliegue4/Punto_3_202506_CA17/2MM05073_20250603_102500.wav,2MM05073_20250603_102500.wav,54,57,Sericossypha albocristata,0.1703,,2MM05073,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28675,-78.07633,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-03 10:25:00,1124972_2MM05073_20250603_102500.wav,2
D:/Despliegue3/Punto_14_202503_CA22/2MM05001_20250311_092000.wav,2MM05001_20250311_092000.wav,15,18,Sericossypha albocristata,0.2151,,2MM05001,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.3067,-78.11235,FELCA & Audubon LAC,2025-03-04,2025-03-30,Despliegue3,2025-03-11 09:20:00,475755_2MM05001_20250311_092000.wav,2
D:/Despliegue4/Punto_11_202506_CA11/2MM05078_20250612_104500.wav,2MM05078_20250612_104500.wav,27,30,Sericossypha albocristata,0.1868,,2MM05078,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28786,-78.08984,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-12 10:45:00,872744_2MM05078_20250612_104500.wav,2
